X,Y,Z,R,G,B,nX,nY,nZ
-0.316162,0.641113,-1.16699,0.788235294117647,0.7529411764705882,0.7254901960784313,0.848466,-0.498724,0.177142
-0.312256,0.644531,-1.17285,0.807843137254902,0.7647058823529411,0.7372549019607844,0.817163,-0.556077,0.151735
-0.308594,0.648438,-1.17969,0.788235294117647,0.7529411764705882,0.7176470588235294,0.712304,-0.682625,0.163236
-0.303955,0.650879,-1.18457,0.792156862745098,0.7607843137254902,0.7137254901960784,0.461098,-0.847792,0.261988
-0.298828,0.651855,-1.18652,0.7843137254901961,0.7490196078431373,0.7137254901960784,0.164231,-0.91437,0.370076
-0.293213,0.651855,-1.18652,0.7725490196078432,0.7372549019607844,0.7019607843137254,-0.145179,-0.886016,0.440339
-0.287109,0.650879,-1.18457,0.7803921568627451,0.7450980392156863,0.7098039215686275,-0.392555,-0.813833,0.428459
-0.280762,0.648926,-1.18066,0.7725490196078432,0.7372549019607844,0.7019607843137254,-0.47445,-0.764492,0.436405
-0.27417,0.646973,-1.17676,0.7686274509803922,0.7333333333333333,0.6980392156862745,-0.523592,-0.716167,0.461471
-0.267578,0.644531,-1.17285,0.7607843137254902,0.7294117647058823,0.6823529411764706,-0.5011,-0.707949,0.497701
-0.261475,0.643066,-1.16992,0.7568627450980392,0.7215686274509804,0.6862745098039216,-0.367057,-0.758584,0.53835
-0.255371,0.64209,-1.16797,0.7647058823529411,0.7254901960784313,0.6784313725490196,-0.30268,-0.816197,0.492145
-0.24939,0.640625,-1.16602,0.7686274509803922,0.7254901960784313,0.6980392156862745,-0.154009,-0.869408,0.46948
-0.243896,0.640625,-1.16602,0.7529411764705882,0.7098039215686275,0.6823529411764706,0.0875247,-0.837639,0.539166
-0.238525,0.641113,-1.16699,0.7490196078431373,0.7058823529411765,0.6784313725490196,0.255729,-0.804593,0.535942
-0.233398,0.642578,-1.16895,0.7411764705882353,0.6980392156862745,0.6627450980392157,0.292818,-0.803287,0.51864
-0.228027,0.643066,-1.16992,0.7450980392156863,0.7019607843137254,0.6666666666666666,0.294326,-0.767922,0.568918
-0.222778,0.644043,-1.17188,0.7372549019607844,0.6980392156862745,0.6509803921568628,0.355479,-0.735869,0.576308
-0.217651,0.64502,-1.17383,0.7411764705882353,0.7019607843137254,0.6549019607843137,0.270459,-0.810064,0.520239
-0.212158,0.645508,-1.1748,0.7215686274509804,0.6823529411764706,0.6274509803921569,0.238852,-0.831629,0.501341
-0.206787,0.646484,-1.17578,0.7254901960784313,0.6862745098039216,0.6392156862745098,0.162666,-0.859888,0.483871
-0.201416,0.646973,-1.17676,0.7176470588235294,0.6784313725490196,0.6313725490196078,0.134992,-0.867382,0.478984
-0.195923,0.647461,-1.17773,0.7058823529411765,0.6745098039215687,0.6196078431372549,0.054152,-0.868198,0.493254
-0.190308,0.647461,-1.17773,0.7019607843137254,0.6705882352941176,0.6235294117647059,0.0273101,-0.890423,0.454315
-0.184692,0.647461,-1.17773,0.6862745098039216,0.6509803921568628,0.615686274509804,0.0251061,-0.890695,0.453907
-0.179077,0.647461,-1.17773,0.7019607843137254,0.6705882352941176,0.6235294117647059,0.0545738,-0.867842,0.493834
-0.173706,0.647949,-1.17871,0.6980392156862745,0.6627450980392157,0.6352941176470588,0.0832813,-0.841386,0.53398
-0.168091,0.647949,-1.17871,0.6823529411764706,0.6549019607843137,0.615686274509804,-0.0836669,-0.830693,0.550409
-0.162231,0.647461,-1.17773,0.6862745098039216,0.6549019607843137,0.6078431372549019,-0.0572936,-0.80211,0.594421
-0.156738,0.647461,-1.17773,0.6235294117647059,0.5882352941176471,0.5529411764705883,-0.159323,-0.776384,0.60979
-0.151001,0.646973,-1.17676,0.6705882352941176,0.6509803921568628,0.5803921568627451,-0.24536,-0.739953,0.626313
-0.145142,0.645508,-1.1748,0.5372549019607843,0.5098039215686274,0.4705882352941176,-0.354178,-0.749596,0.559164
-0.116089,0.639648,-1.16406,0.1254901960784313,0.1137254901960784,0.1019607843137254,-0.306951,-0.720765,0.621513
-0.0651855,0.629883,-1.14551,0.5450980392156862,0.5254901960784314,0.5176470588235295,-0.266777,-0.856286,0.442273
-0.0596924,0.629395,-1.14453,0.5294117647058824,0.5098039215686274,0.4941176470588235,-0.242848,-0.895642,0.372627
-0.0541382,0.62793,-1.14258,0.5019607843137255,0.4862745098039215,0.4431372549019607,-0.218119,-0.909657,0.35348
-0.0486755,0.627441,-1.1416,0.4784313725490196,0.4666666666666667,0.4470588235294118,-0.102406,-0.908123,0.405986
-0.0214539,0.626465,-1.13965,0.4588235294117647,0.4509803921568627,0.4196078431372549,-0.0926168,-0.748565,0.656562
-0.016037,0.626465,-1.13965,0.4549019607843137,0.4392156862745098,0.403921568627451,-0.0960426,-0.678665,0.728141
-0.0105972,0.625977,-1.13867,0.4745098039215686,0.4470588235294118,0.4156862745098039,-0.229652,-0.653672,0.721091
-0.00517654,0.625488,-1.1377,0.4627450980392157,0.4431372549019607,0.4274509803921568,-0.299543,-0.60359,0.738886
0.000235558,0.624023,-1.13574,0.4627450980392157,0.4509803921568627,0.4392156862745098,-0.393404,-0.487355,0.779563
0.00563049,0.623047,-1.13379,0.4588235294117647,0.4470588235294118,0.4274509803921568,-0.452108,-0.363204,0.814666
0.0795898,0.572754,-1.04297,0.6,0.5882352941176471,0.5764705882352941,-0.886394,0.0477136,0.460466
